order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD070602,ID0846546205,2019-06-01,Nickolson,"[('iStream', 1), ('Olivia x460', 1), ('Candle Inferno', 2)]",2235.0,62.16,-37.8199577,144.9684242,15,1961.91,Winter,False,0.1812,great phone is great phone and i love it.,True
ORD350023,ID0956512267,2019-05-04,Nickolson,"[('Thunder line', 2), ('iStream', 2), ('Olivia x460', 1), ('Universe Note', 1)]",9335.0,68.39,-37.801186200000004,144.9631305,10,8469.89,Autumn,False,1.9054,"five stars like new, everything as advertised",True
ORD366540,ID0581764827,2019-03-30,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('pearTV', 1), ('Candle Inferno', 2)]",18580.0,67.54,-37.804832299999994,144.9327615,10,16789.54,Autumn,False,1.7456,works great i am so happy i was able to find a replacement tmobile olivia phone. and it was marked down,True
ORD028895,ID1725216573,2019-10-13,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('Thunder line', 1), ('iAssist Line', 1)]",6495.0,84.5,-37.8032648,144.96505990000003,25,4955.75,Spring,False,1.4841,"best smartphone i've owned yet. battery life is great but it wears out over time i've had this phone for a year and a half now, the key is to not have a bunch of apps going at all times and to make sure bluetooth, wifi and location are off when not in use. amazing phone!!",True
ORD166835,ID3731246955,2019-09-26,Bakers,"[('Universe Note', 1), ('Alcon 10', 1)]",12400.0,86.16,-37.8194497,145.01177619999999,0,12486.16,Spring,False,2.0334,great phone it was for my 98 year old dad. he loves the ease of using it. i also purchased a wireless charger and that really made things very easy. great phone.,True
ORD022600,ID0316734094,2019-02-24,Bakers,"[('Olivia x460', 1), ('Thunder line', 1), ('Lucent 330S', 2), ('Universe Note', 2)]",12765.0,103.97,-37.8264307,144.9977887,25,9677.72,Summer,True,1.5253,"get battery replaced at pear store for $29 phone is in great shape and works wonderfully. the battery wasn’t in the best condition but that was an easy fix. i scheduled an appointment at the pear store and they replaced it for $29. they will do this through december 31, 2018.",True
ORD457049,ID0030942262,2019-08-20,Thompson,"[('pearTV', 2), ('iStream', 2), ('Alcon 10', 1)]",21870.0,62.2,-37.809264899999995,144.9492653,10,19745.2,Winter,False,0.4257,nice piece of tech great phone! i did drop it from a height of 2ft onto a wood floor which resulted in a few scratches on the glass that will catch a fingernail running over it.,True
ORD448057,ID0456878877,2019-12-08,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Thunder line', 2)]",6445.0,66.11,-37.8202311,144.9699743,25,4899.86,Summer,False,0.1859,it's ready to use out the box but..... liked it so much the first time that i bought it again! be prepared for fifty updates though....geesh!,True
ORD269297,ID0036824718,2019-12-04,Thompson,"[('iStream', 1), ('pearTV', 1), ('iAssist Line', 2)]",10910.0,77.77,-37.8251943,144.94480990000002,25,8260.27,Summer,False,1.1684,five stars awesome phone unlocked and ready to use also on gold so got it in 2 days ;),True
ORD118873,ID1224854750,2019-07-10,Thompson,"[('Alcon 10', 2), ('Olivia x460', 2), ('Toshika 750', 1)]",24670.0,74.88,-37.8135052,144.94044409999995,0,24744.88,Winter,True,0.5899,... have to free the country where they live in perfect works perfectly the only thing they have to free the country where they live in perfect condition,True
ORD088859,ID0361227566,2019-10-21,Nickolson,"[('iAssist Line', 2), ('Universe Note', 2)]",11350.0,95.86,-37.80126729999999,144.9748159,5,10878.36,Spring,True,1.6847,one star phone is locked,False
ORD308142,ID4353912789,2019-11-04,Bakers,"[('Toshika 750', 2), ('Olivia x460', 2)]",11090.0,73.79,-37.82481370000001,145.0148278,10,10054.79,Spring,False,2.3854,did not work for me. i believe the measurements were wrong.,False
ORD061384,ID0385176510,2019-02-12,Bakers,"[('iAssist Line', 1), ('Thunder line', 1)]",4405.0,82.9,-37.798919700000006,144.9839018,5,4267.65,Summer,False,1.5853,"very nice looking. all whats in the advertising very nice looking. all whats in the advertising. yet, sim try went loose and i couldn't locate it. ( it fall by it self after few days of installation).",True
ORD287342,ID3144850714,2019-12-14,Nickolson,"[('pearTV', 1), ('Toshika 750', 1), ('Olivia x460', 1), ('Lucent 330S', 2)]",14315.0,55.0,-37.816417,144.9763464,5,13654.25,Summer,False,0.6449,"absolutely terrible phone. after the first week absolutely terrible phone. after the first week, it starts to freeze. it is unbearably slow and has space for a maximum of 3 apps. don't waste your money.",False
ORD294301,ID0206204611,2019-12-23,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2)]",22220.0,82.3,-37.8154839,144.9282243,5,21191.3,Summer,False,2.1133,"i love it good celular too good price, is similar than lumia 720 but with small price and memory sd.i think that the windows phone have future in the world of smartphone and this is a good product",True
ORD395980,ID1964021902,2019-03-16,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 2), ('Toshika 750', 2), ('iStream', 2)]",15760.0,63.11,-37.817966299999995,144.9661046,0,15823.11,Autumn,True,0.311,"cheap, easy to use! i purchased this phone to use as an extra phone for an additional line, i have. very simple and easy to use. i just keep it plugged in at my house to use in case of emergencies.",True
ORD232094,ID1449308614,2019-05-01,Bakers,"[('pearTV', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",15690.0,66.0,-37.8176307,144.9898464,0,15756.0,Autumn,False,0.9729,"nearly as good as the $750 alcon xr! the lucent g7 is a phone with a great phone for under $300. the display is beautiful, the photos are great, and the phone is very fast. overall, this is a great phone that i would highly recommend.",True
ORD075355,ID0301537544,2019-09-20,Thompson,"[('Universe Note', 2), ('pearTV', 2)]",19520.0,77.42,-37.81925070000001,144.9434517,0,19597.42,Spring,False,0.7983,"love it. works great, would buy a toshika again in the future.",True
ORD213541,ID3807748035,2019-10-24,Bakers,"[('pearTV', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",14710.0,73.11,-37.806078899999996,144.9974028,0,14783.11,Spring,False,0.47600000000000003,great for 100 bucks the product is was in better condition than i expected. no scratches on the screen and very few on the body. battery life is horrible which,True
ORD288307,ID5299391821,2019-05-14,Thompson,"[('Thunder line', 2), ('pearTV', 1), ('Olivia x460', 2)]",13120.0,65.25,-37.8113745,144.9368917,5,12529.25,Autumn,False,1.1391,i use it primarily to play music.  it works wonderfully!  still getting used to some of the many things it will do.  digico has sent several tips since i got it. thanks for all your help!,True
ORD055975,ID0248746913,2019-03-04,Bakers,"[('Thunder line', 1), ('Toshika 750', 2), ('pearTV', 1)]",17130.0,67.71,-37.822632899999995,144.9972977,5,16341.21,Autumn,False,1.175,nice phone..... works great ! one of the best phones i've ever had! i would recommend to anyone that likes android phones,True
ORD326367,ID1449266727,2019-07-03,Bakers,"[('Thunder line', 2), ('Universe Note', 2)]",11260.0,79.35,-37.8161745,144.9838446,10,10213.35,Winter,True,1.2149,great buy. i have nothing bad to say about this product. for the price the phone is awesome. i really enjoy this phone. i love the hide notch feature. i'll most definitely be supporting xiaomi phones again in the future,True
ORD384825,ID0291210712,2019-03-30,Nickolson,"[('Alcon 10', 2), ('pearTV', 2), ('Toshika 750', 2), ('Universe Note', 2)]",46060.0,52.75,-37.8061059,144.9659244,0,46112.75,Autumn,True,1.2078,not a good phone 3 months after i bought it decrease sensitivity of the screen now it isn't working properly.,False
ORD196739,ID0728165678,2019-07-19,Bakers,"[('iAssist Line', 2), ('Toshika 750', 2)]",13090.0,79.56,-37.8131701,145.0096895,10,11860.56,Winter,True,1.6352,"perfect for basic stuff, games and media. reading, too.",True
ORD277009,ID0230784835,2019-05-02,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Universe Note', 1)]",6860.0,82.58,-37.7982175,144.97739819999995,5,6599.58,Autumn,True,2.0444,best phone the best phone on the market. dollar per performance you can't get better phone.,True
ORD446327,ID2291073957,2019-05-07,Nickolson,"[('pearTV', 2), ('Universe Note', 1), ('iAssist Line', 1), ('Toshika 750', 2)]",26935.0,66.77,-37.8081719,144.9688582,10,24308.27,Autumn,True,0.9532,"good alternative mobile phone great phone and well priced. a good alternative for the i-phone. many good features, wi-fi, internet, lots of good applications, voice to text and voice commands work very well.",True
ORD438918,ID1033063249,2019-07-08,Bakers,"[('Lucent 330S', 2), ('Toshika 750', 2), ('Universe Note', 1), ('iAssist Line', 2)]",19000.0,65.07,-37.801007,144.9943011,10,17165.07,Winter,False,1.004,"glad i upgraded to the inferno candle as it is much easy to read on than the black and white candle i had previously. the color and graphics are very clear. it is easy to work on for many tasks, and the search mode is great.",True
ORD323726,ID6167230985,2019-01-17,Thompson,"[('iAssist Line', 1), ('Toshika 750', 2), ('Thunder line', 2), ('Universe Note', 2)]",22125.0,95.53,-37.8190884,144.9543375,15,18901.78,Summer,True,0.9584,"works perfect in the usa and méxico i bought this phone and used it a few days here in the usa before giving it to my mom on mother's days works perfectly she loves it and uses it in méxico without any problem,and says it's very fast",True
ORD387528,ID0577522375,2019-08-31,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 1)]",5545.0,74.59,-37.822821999999995,144.9708878,0,5619.59,Winter,True,0.485,i love this candle!! i am biased i think however i have had 3 previous ones i prefer candles to any other tablet,True
ORD163939,ID5563404250,2019-04-16,Bakers,"[('Olivia x460', 2), ('Universe Note', 2), ('Alcon 10', 1), ('Candle Inferno', 1)]",18730.0,66.83,-37.817382,145.0092001,5,17860.33,Autumn,False,1.6945,great condition but got g930u gsm phone in excellent condition. 4 stars because i ordered g930v (expecting cdma) and got g930u gsm. came charged 65%. dropped to 50s after a few minutes. beautiful screen. everything worked that was supposed to. have to send back.,True
ORD070855,ID3151854210,2019-09-29,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 1)]",9070.0,97.71,-37.81118060000001,144.952166,5,8714.21,Spring,True,0.5835,five stars like new my phone,True
ORD255600,ID0245507258,2019-02-21,Nickolson,"[('Thunder line', 1), ('Universe Note', 2), ('Alcon 10', 2)]",26980.0,102.9,-37.7996751,144.9612477,5,25733.9,Summer,True,1.9101,boost mobile? does this work for boost mobile?,True
ORD069799,ID1124133087,2019-06-12,Bakers,"[('pearTV', 1), ('Toshika 750', 2)]",14950.0,69.35,-37.8129158,145.0118065,15,12776.85,Winter,False,1.8641,"great phone great phone. seller was great to work with. would order again. have had the phone for 7 months now and no problems. way to go when buying a phone for a kid. will never pay the store prices again, until he gets his own job and pays for it.",True
ORD006682,ID0387153060,2019-01-18,Thompson,"[('iStream', 1), ('Thunder line', 1), ('pearTV', 2), ('Olivia x460', 1)]",16175.0,84.71,-37.7997669,144.9450312,25,12215.96,Summer,True,1.1978,one star it is a phone. it works.,False
ORD496555,ID3121558870,2019-04-30,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 2), ('iAssist Line', 2)]",23210.0,64.95,-37.8048007,144.99854530000005,0,23274.95,Autumn,False,0.6476,it's vastly superior to the blu i had previously so far no problems with this refurbished item. it's vastly superior to the blu i had previously.,True
ORD237148,ID0207085152,2019-09-19,Bakers,"[('Lucent 330S', 2), ('Alcon 10', 1), ('Candle Inferno', 2)]",12270.0,85.26,-37.81877070000001,145.0146248,5,11741.76,Spring,False,2.3023,"best for buck best for the price .. hats off to xiaomi i have been using a1 ,a2 and a3 series and i like it, just finger print is to slow",True
ORD048122,ID6167441073,2019-04-13,Nickolson,"[('iStream', 2), ('Lucent 330S', 1), ('iAssist Line', 2)]",5980.0,63.8,-37.8162009,144.9642033,15,5146.8,Autumn,False,0.5405,very satisfied with the product,True
ORD321967,ID0575570514,2019-05-27,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 1), ('Candle Inferno', 2)]",3315.0,65.56,-37.8234727,144.9788056,15,2883.31,Autumn,False,0.9783,works like a charm i was iffy about getting a refurbished phone..but so far it's working like a charm.,True
ORD443117,ID0847529569,2019-11-07,Nickolson,"[('Thunder line', 2), ('pearTV', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",20065.0,73.33,-37.8236246,144.9672978,15,17128.58,Spring,False,0.5939,does it all great phone does everything i need it to and more.olivia has it going on makes android even better than pear,True
ORD235774,ID0579380269,2019-06-01,Thompson,"[('iStream', 1), ('Alcon 10', 1)]",9100.0,67.0,-37.8204191,144.926592,10,8257.0,Winter,True,2.3862,"while it worked it was fine. the problem with this phone is the fact that i had it activated for two weeks before they shut it down stating that they would not allow this phone to be activated on their system. they wouldn't tell me why it was deactivated, but the assumption is that it was either stolen or a counterfeit.",False
ORD380164,ID2577925392,2019-11-01,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1)]",6545.0,68.88,-37.812667,144.94737030000005,15,5632.13,Spring,False,0.0265,exccelent produxt very good and fast shipping fast,True
ORD273780,ID0370750304,2019-04-12,Bakers,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Toshika 750', 1)]",5980.0,66.07,-37.8140393,144.9856987,15,5149.07,Autumn,True,0.9516,the camara is amazing i love my phone is great,True
ORD347909,ID4510119501,2019-05-12,Bakers,"[('Universe Note', 1), ('Thunder line', 1), ('Lucent 330S', 2)]",8090.0,80.36,-37.8139908,145.00727890000005,25,6147.86,Autumn,True,1.3896,five stars it's a great phone and at a great price,True
ORD491982,ID3218226984,2019-05-11,Thompson,"[('Universe Note', 1), ('Lucent 330S', 2), ('Thunder line', 1), ('pearTV', 2)]",20710.0,65.22,-37.8064485,144.9447076,0,20775.22,Autumn,True,0.7234,five stars great phone!,True
ORD066343,ID4893628993,2019-10-13,Thompson,"[('iAssist Line', 2), ('iStream', 1), ('Lucent 330S', 2), ('Toshika 750', 1)]",11380.0,106.58,-37.81131110000001,144.92944719999997,15,9779.58,Spring,True,1.9655,great smartphone i'm the type of individual that is computer & smartphone. i upgraded my cell phone with this. if i can work this - anyone can! well worth the money!,True
ORD034347,ID0777814394,2019-07-26,Thompson,"[('iAssist Line', 1), ('Thunder line', 2), ('Lucent 330S', 1)]",7815.0,65.18,-37.8038433,144.9563621,0,7880.18,Winter,True,1.2783,"worst electronic purchase ever terrible experience , xiaomi engaged a proprietary lock that locks you out of phone the unlock request has to go through beijing once it does it resets itself and all your data is gone forever. i would stay away from this company under any circumstances . complete nightmare",False
ORD279478,ID1985557912,2019-03-03,Nickolson,"[('iAssist Line', 2), ('pearTV', 1), ('Candle Inferno', 2), ('Thunder line', 2)]",15980.0,67.29,-37.8117833,144.967729,10,14449.29,Autumn,False,0.775,best phone ever i have this phone and it's amazing.. fast 9ne plus. did it...,True
ORD357203,ID0746918003,2019-11-05,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 1), ('Alcon 10', 1), ('Thunder line', 2)]",17190.0,79.48,-37.8243669,144.9827426,5,16409.98,Spring,False,1.5599,"excellent cellphone, finger reader is really fast excellent cellphone, finger reader is really fast. already upgrade to android 8.0. the camera is amazing. no complains. product came in sealed bag with all accessories.",True
ORD177228,ID0781085320,2019-08-23,Bakers,"[('Olivia x460', 1), ('Toshika 750', 2), ('Lucent 330S', 2)]",12325.0,85.77,-37.8224777,145.015647,0,12410.77,Winter,False,2.5416,genial llego super rapdio,True
ORD498887,ID0571731596,2019-05-20,Thompson,"[('Alcon 10', 2), ('iStream', 2), ('pearTV', 2)]",30820.0,66.9,-37.8246631,144.9466253,25,23181.9,Autumn,False,1.0937,"glad i bought this phone was leery about buying a reconditioned phone, bought the phone over a month ago, no problems, no issues, works great this was replacing a note 5 that i had dropped. the phone was a better price than originally paid for the note 5.",True
ORD181495,ID0257506658,2019-05-14,Nickolson,"[('Toshika 750', 2), ('Thunder line', 1)]",10820.0,69.79,-37.800149,144.9625806,0,10889.79,Autumn,False,1.9506,"excellent excellent product, the issue is it comes with generic charger and didn't work with my phone, the rest everything it's ok",True
ORD362379,ID0107156000,2019-08-06,Bakers,"[('iStream', 1), ('Alcon 10', 1), ('Olivia x460', 1)]",10325.0,72.23,-37.83036970000001,144.9881205,0,10397.23,Winter,False,2.0938,"came as a gsm935u not as gsm935a phone is good, but battery seems to go down a little faster than i thought it should. in ref to the gsm935u - not a worry for me, as i am in barbados and all the us additions do not apply here. i am happy that was the phone that was delivered.",True
ORD164118,ID0593055570,2019-03-20,Nickolson,"[('Alcon 10', 1), ('Universe Note', 2), ('iAssist Line', 2)]",20300.0,66.28,-37.810854799999994,144.9635092,0,20366.28,Autumn,False,1.0123,"just like new, when i input my sim card here ... this item is 100% real. i got mine yesterday and it's perfectly ok. just like new,when i input my sim card here in nigeria it works ok. i don't know why this item is having negative view,to me it's jes too okay for the price just like new",True
ORD289757,ID4061053480,2019-11-05,Bakers,"[('Toshika 750', 1), ('iAssist Line', 2), ('pearTV', 2)]",21390.0,95.68,-37.81004470000001,144.995853,5,20416.18,Spring,True,0.0549,availability of movies and nothing i don't like,True
ORD355064,ID1725216770,2019-09-25,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('iStream', 2), ('pearTV', 2)]",15375.0,68.11,-37.80478529999999,144.96481509999995,0,15443.11,Spring,True,1.3647,"home button stuck down and was categorized ""like new"" would give zero stars if i could. when phone arrived and i started using it, i found out the home button was stuck down and that was not mentioned and was categorized as ""like new."" very upset and disappointed especially since this was a present.",False
ORD207484,ID4283908127,2019-03-14,Nickolson,"[('Universe Note', 1), ('iStream', 1), ('Olivia x460', 2), ('Candle Inferno', 1)]",6480.0,67.91,-37.8085098,144.97865,10,5899.91,Autumn,False,1.3786,five stars love these phones perfectly described in description. exactly what my husband and i wanted thanks so much!,True
ORD171753,ID0356099095,2019-04-16,Bakers,"[('iStream', 1), ('Alcon 10', 2)]",18050.0,67.53,-37.8208489,144.9946581,5,17215.03,Autumn,False,0.9916,great prtoduct great product,True
ORD086073,ID0247022892,2019-05-21,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 1), ('iStream', 2), ('Toshika 750', 1)]",9300.0,63.41,-37.813653,144.9703941,0,9363.41,Autumn,False,0.4601,great phone very good phone,True
ORD387753,ID0777789012,2019-06-10,Thompson,"[('iStream', 2), ('Candle Inferno', 2), ('Toshika 750', 2), ('Alcon 10', 2)]",27700.0,79.1,-37.8061848,144.9551499,10,25009.1,Winter,True,1.0133,i got it for my kid and she loves it. the digico free time and gold well worth the money,True
ORD419004,ID0628177784,2019-06-26,Thompson,"[('Candle Inferno', 1), ('pearTV', 2), ('Olivia x460', 2), ('Toshika 750', 2)]",24140.0,57.83,-37.812325200000004,144.9480564,10,21783.83,Winter,True,0.0951,not a us phone as advertised received this phone and it worked fine until recent update then it quit working on the phone end and olivia will not honor it as it was advertised because it was not a us phone! cannot get service from anyone!,False
ORD122117,ID1224854786,2019-08-24,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 1), ('pearTV', 2)]",18300.0,65.27,-37.8134156,144.940074,0,18365.27,Winter,False,0.6207,large nice,True
ORD418717,ID0247022886,2019-06-23,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Universe Note', 1), ('Thunder line', 1)]",8285.0,63.3,-37.8133084,144.97013090000004,0,8348.3,Winter,True,0.5907,"great phone but does not support lte the phone was great and had everything that i needed for a smartphone which is why i'm giving it 3 stars. however, the only downside was no lte support which was very key to me. this is the reason i had to return mines.",True
ORD017839,ID0054404478,2019-02-17,Thompson,"[('iStream', 1), ('Alcon 10', 2)]",18050.0,62.92,-37.8001078,144.94945380000001,0,18112.92,Summer,False,1.1754,two stars phone has charge issue,False
ORD072619,ID1449431263,2019-06-17,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Universe Note', 1), ('Toshika 750', 2)]",14175.0,59.22,-37.8152271,144.97485369999995,5,13525.47,Winter,True,0.5983,phone has issues dangerous living rural not knowing when phone will fail. 7 times now.,False
ORD087496,ID4312130285,2019-09-10,Bakers,"[('iStream', 1), ('Universe Note', 2), ('Alcon 10', 2)]",24950.0,105.17,-37.8201996,144.9921034,0,25055.17,Spring,True,1.1687,powerful battery and large memory battery last average 3 to 5 days between charges. each charge take about 2.5 hours. large internal memory (64gb) allow you to download lots apps and still have more than half of memory free.,True
ORD330949,ID0373655653,2019-10-11,Thompson,"[('pearTV', 2), ('Universe Note', 1), ('Olivia x460', 1), ('Lucent 330S', 1)]",18525.0,108.1,-37.812911,144.9282021,5,17706.85,Spring,True,2.1003,"bigger,lighter,very easy to use. phone's great especially when your replacing the junk they call express gold 3. this phone is bigger,half the weight and absolutely no drama yet at all. very satisfied and grateful it was much more than i paid for the junk. buy it!!!",True
ORD140179,ID0298045607,2019-04-11,Nickolson,"[('iStream', 1), ('Toshika 750', 1)]",4470.0,77.71,-37.824182799999996,144.9632211,15,3877.21,Autumn,True,0.8347,satisfied after month use i'm happily satisfied with my new phone,True
ORD178703,ID1449431632,2019-04-21,Nickolson,"[('Thunder line', 1), ('Alcon 10', 2)]",20080.0,76.41,-37.8160032,144.9724791,15,17144.41,Autumn,True,0.3867,"great experience good value, good product and quick service. as advertised.",True
ORD492215,ID0214092261,2019-05-14,Bakers,"[('Olivia x460', 1), ('Alcon 10', 1)]",10175.0,53.12,-37.8090833,145.0116283,25,7684.37,Autumn,False,1.8271,don’t buy it didn’t wk,False
ORD464636,ID0579383912,2019-06-20,Thompson,"[('Alcon 10', 1), ('Toshika 750', 2), ('Olivia x460', 1), ('Lucent 330S', 1)]",20045.0,80.02,-37.82443720000001,144.9425415,10,18120.52,Winter,True,1.3687,love it great phone and love the quality on it.,True
ORD132989,ID3222652702,2019-08-06,Thompson,"[('Thunder line', 2), ('Alcon 10', 1), ('iAssist Line', 1), ('Lucent 330S', 1)]",16765.0,71.16,-37.8029407,144.93074919999995,25,12644.91,Winter,False,2.0216,most importantly the ringtone is extremely loud so far everything is working perfectly and i'm in love with it even my friends love it 😍😍😍😍,True
ORD481498,ID0248746914,2019-11-04,Bakers,"[('iStream', 2), ('pearTV', 2)]",12920.0,79.3,-37.821971399999995,144.99403999999996,15,11061.3,Spring,False,1.0999,no sd card even though it is in a photo it is a nice phone. the picture showed a sd card but the description never mentioned it. well played. we had to buy a sd card separate,True
ORD089164,ID6167441071,2019-10-24,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 2), ('pearTV', 1)]",16180.0,99.96,-37.8161425,144.9641774,15,13852.96,Spring,True,0.5379,"exceeded my expectations this phone is better than most of the phones out there, and it comes at a fraction of the price.",True
ORD052625,ID2005895267,2019-09-03,Nickolson,"[('iStream', 2), ('Lucent 330S', 1)]",1530.0,107.28,-37.80333020000001,144.9657419,0,1637.28,Spring,True,1.4546,"convoy phone love it , the battery life lasts longer than my smart phone. a good little second phone to own and use",True
ORD493321,ID6167344605,2019-08-23,Nickolson,"[('Thunder line', 1), ('Toshika 750', 1), ('Lucent 330S', 1)]",7730.0,65.74,-37.8090907,144.9693623,5,7409.24,Winter,False,1.0581,lucent g love this phone!! great for the price !! i'm so glad i got it ! i recommend this phone for any one who can't afford to pay 2 or 300$ bucks. it works just like a universe or alcon ! i am able to download a lot more apps than a reg pre paid like straightalk.,True
ORD434948,ID0554240025,2019-01-30,Thompson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Candle Inferno', 1)]",3840.0,78.9,-37.8210441,144.94726459999995,10,3534.9,Summer,True,0.932,worst phone i order it to replace my s8 and when i got it the screen was black not white then one didn't work never looked like the picture and the battery died at 15 percent do not buy,False
ORD037955,ID0282854639,2019-01-16,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 2), ('pearTV', 1), ('Alcon 10', 2)]",27520.0,108.28,-37.8007556,145.01867190000004,25,20748.28,Summer,True,2.742,great performance for the price. fingerprint works just fine for me. it's a great phone for the price.,True
