order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD020137,ID2950822820,2019-06-14,Thompson,"[('pearTV', 2), ('Universe Note', 2), ('Olivia x460', 1), ('Toshika 750', 2)]",29385.0,79.07,-37.820983,144.95408480000003,25,22117.82,Winter,True,1.1119,she realy love this phone i give you gift my daughter.she realy love you,1.0
ORD024783,ID1053540509,2019-04-17,Bakers,"[('Alcon 10', 1), ('Universe Note', 1)]",12400.0,64.26,-37.8057576,145.00435019999995,5,11844.26,Autumn,False,0.9304,great battery life best phone ever,1.0
ORD086601,ID0767729190,2019-08-29,Thompson,"[('iStream', 1), ('Thunder line', 1)]",2330.0,60.97,-37.810212799999995,144.9472956,10,2157.97,Winter,False,0.2746,"great phone great phone, reasonably priced. can add memory card to increase internal space. long lasting battery.",1.0
ORD405687,ID2207661117,2019-07-22,Thompson,"[('Universe Note', 1), ('Candle Inferno', 1), ('Olivia x460', 2), ('iStream', 1)]",6480.0,80.83,-37.8005335,144.9458871,0,6560.83,Winter,True,1.114,"everything was perfect, i got exactly what i was awaiting for everything was perfect, i got exactly what i was awaiting for, was a gift for my wife, she is very happy, the mobile phone has an excellent performance.",1.0
ORD136982,ID6206949955,2019-11-08,Nickolson,"[('Olivia x460', 2), ('iStream', 1)]",2600.0,96.52,-37.8160012,144.9696706,25,2046.52,Spring,True,0.2889,"awesome phone this phone is good . this phone is fast and has storage room for days. o lynissue i have is the android on it, but that's not that bad. awesome phone",1.0
ORD251876,ID4028046129,2019-03-25,Bakers,"[('pearTV', 1), ('Candle Inferno', 2), ('Alcon 10', 1), ('iAssist Line', 1)]",18345.0,65.97,-37.811721999999996,145.0119814,15,15659.22,Autumn,False,1.4855,four stars for now is working ok,1.0
ORD252891,ID0310728350,2019-09-20,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Olivia x460', 1)]",19555.0,76.65,-37.8121733,144.938044,0,19631.65,Spring,False,0.7956,five stars excellent purchase but had to return it.,1.0
ORD033713,ID0777835378,2019-03-10,Thompson,"[('iAssist Line', 2), ('Olivia x460', 2), ('Lucent 330S', 2)]",9360.0,81.26,-37.8020235,144.957336,0,9441.26,Autumn,True,1.4902,phone works great phone looks and works just like new,1.0
ORD470429,ID0579380060,2019-06-20,Thompson,"[('Alcon 10', 2), ('Universe Note', 2)]",24800.0,83.2,-37.8208079,144.9277856,25,18683.2,Winter,True,1.9224,good reliable phone very pleased so far,1.0
ORD361028,ID0577356912,2019-03-31,Bakers,"[('Olivia x460', 2), ('iStream', 1), ('pearTV', 2), ('Toshika 750', 1)]",19540.0,69.41,-37.8240225,144.990136,15,16678.41,Autumn,False,1.6244,great budget phone nothing too fancy but works great!,1.0
ORD345045,ID0373641804,2019-08-29,Thompson,"[('Universe Note', 1), ('pearTV', 2)]",16070.0,66.99,-37.8105833,144.93180700000005,10,14529.99,Winter,False,1.3622,five stars so far very good phone,1.0
ORD138769,ID1982329495,2019-04-30,Bakers,"[('Universe Note', 2), ('Lucent 330S', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",12015.0,79.09,-37.8022278,144.9905989,25,9090.34,Autumn,True,0.9559,works great in the sf bay area. works great in the sf bay area.,1.0
ORD234170,ID0581751205,2019-11-06,Thompson,"[('pearTV', 1), ('Olivia x460', 2), ('Toshika 750', 2)]",17400.0,85.25,-37.8043801,144.9297315,25,13135.25,Spring,False,1.7825,takes sharp pictures excellent quality phone,1.0
ORD141028,ID1449308562,2019-02-01,Bakers,"[('Universe Note', 1), ('Candle Inferno', 2), ('Lucent 330S', 2)]",6770.0,75.03,-37.8175356,144.98986100000005,5,6506.53,Summer,False,0.9631,pretty nice it does everything my wife wants it to do plus more,1.0
ORD439485,ID4716795332,2019-05-08,Thompson,"[('pearTV', 1), ('Olivia x460', 1), ('Candle Inferno', 1), ('Universe Note', 2)]",14865.0,63.88,-37.819283399999996,144.95270119999995,0,14928.88,Autumn,True,0.887,"beware. according to att this is a ""subsidized phone"" ... beware. according to att this is a ""subsidized phone"" that means that it can't be unlocked for 6 months so you can't use it with another carrier. att has no method for this phone to be used in europe. bottom line:: you can't use it in europe. ruined my european vacation. avoid att.",0.0
ORD325739,ID0364860960,2019-03-16,Bakers,"[('iAssist Line', 2), ('Candle Inferno', 1), ('Universe Note', 1)]",8330.0,81.82,-37.8017911,144.9800967,25,6329.32,Autumn,True,1.6144,"great product great phone for the price, good features, amazing camera, xp's excellent battery life ..i have not had a battery last 2 days in years. would recommend",1.0
ORD424087,ID3895980379,2019-12-04,Thompson,"[('iStream', 1), ('Toshika 750', 2), ('Universe Note', 2)]",15690.0,52.37,-37.8118128,144.94602,25,11819.87,Summer,False,0.133,sim card pense que el telefono venia con sim card,0.0
ORD290014,ID3191033048,2019-03-06,Nickolson,"[('Universe Note', 1), ('iAssist Line', 1), ('iStream', 2), ('Thunder line', 1)]",8155.0,63.91,-37.8111043,144.9691889,25,6180.16,Autumn,False,0.8345,"love it, we are still learning the capabilities, having a lot of fun.",1.0
ORD326231,ID1492169287,2019-12-05,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('pearTV', 2), ('Candle Inferno', 2)]",24580.0,70.29,-37.801065,144.9638394,5,23421.29,Summer,False,1.9609,defective product - phone stops working in a few months phone barely lasted 6 months. at first i had battery issues and now the phone won't start. the seller is clearly selling defective batched of product. i would suggest to stay away.,0.0
ORD189812,ID3130999246,2019-11-28,Bakers,"[('Alcon 10', 2), ('Lucent 330S', 1), ('Olivia x460', 1), ('iStream', 2)]",20655.0,103.92,-37.8129967,145.0105475,0,20758.92,Spring,True,1.3877,amazing great phone really great,1.0
ORD327853,ID0356479566,2019-10-17,Bakers,"[('Toshika 750', 2), ('Universe Note', 1), ('Thunder line', 1)]",14270.0,78.22,-37.8040715,144.9865219,0,14348.22,Spring,False,1.0108,"it’s what i expected appearance good ; operation good; battery life 96% ; lenovo charger ; energizer cable ; unknown gift box. for me, satisfaction!",1.0
ORD443623,ID0580186485,2019-01-03,Thompson,"[('Toshika 750', 2), ('Universe Note', 1)]",12090.0,107.52,-37.79965900000001,144.9248126,5,11593.02,Summer,True,2.4352,five stars great phone great service,1.0
ORD318225,ID4637139146,2019-04-05,Thompson,"[('Universe Note', 1), ('iStream', 2), ('pearTV', 2)]",16370.0,62.97,-37.808695,144.9480783,25,12340.47,Autumn,True,0.4517,i did not like this phone because once i did a system restore ... i did not like this phone because once i did a system restore it down grade my phone to what it was before it was upgraded.,0.0
ORD224272,ID0301548245,2019-10-10,Bakers,"[('Thunder line', 1), ('Alcon 10', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",22170.0,63.51,-37.8052301,144.98545369999997,5,21125.01,Spring,False,1.172,it desn't work it doesn't work with verizon like they say and i am having problems trying to return it,0.0
ORD473383,ID4283908119,2019-12-07,Nickolson,"[('Olivia x460', 2), ('Candle Inferno', 1)]",2880.0,98.1,-37.808279999999996,144.9768389,15,2546.1,Summer,True,1.315,four stars perfect,1.0
ORD037956,ID0846566060,2019-06-30,Nickolson,"[('Alcon 10', 1), ('pearTV', 2), ('iAssist Line', 2)]",26020.0,46.69,-37.8235925,144.9680167,10,23464.69,Winter,False,0.5724,not connected to my phone playlist :(,0.0
ORD038104,ID5002594973,2019-11-08,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 2)]",6910.0,99.29,-37.8118785,144.9522368,5,6663.79,Spring,True,0.46299999999999997,make sure u go into your carriers store to hook up your service it's great other than the info being in spanish,1.0
ORD419601,ID5002594941,2019-02-10,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1)]",6545.0,54.99,-37.8120238,144.9523039,5,6272.74,Summer,False,0.466,"waste of money i am extremely disappointed. its a total knock off, based on what i am used to a olivia brand being......",0.0
ORD084196,ID1367607237,2019-04-01,Nickolson,"[('Olivia x460', 2), ('iStream', 1)]",2600.0,68.51,-37.80029520000001,144.9706506,5,2538.51,Autumn,True,2.0394,locked!!! it say it is unlock but it is lock by at&t. i need the unlock code!!!!,0.0
ORD415454,ID2190478924,2019-01-29,Nickolson,"[('Thunder line', 1), ('Toshika 750', 1)]",6500.0,91.06,-37.816125799999995,144.96411519999995,5,6266.06,Summer,True,0.5514,amazing! wow. finally a phone design for the younger techies.,1.0
ORD325101,ID0702451774,2019-07-16,Thompson,"[('Alcon 10', 2), ('pearTV', 1), ('Universe Note', 2)]",31110.0,65.23,-37.8045489,144.9432618,5,29619.73,Winter,True,0.9644,dont buy!!!!!!!! i've had this phone for about 3months and had nothing but issues. 1)gps went out on it 2) camera went out. spent 4 hours getting it fixed by techs. 3) cant be fixed i feel like buying any electronics from digico is bad idea after multiple issues,0.0
ORD260476,ID0387153060,2019-12-30,Thompson,"[('iStream', 1), ('Alcon 10', 2)]",18050.0,100.21,-37.7997669,144.9450312,10,16345.21,Summer,True,1.1978,"great, excelent display great phone.. some hot when i use for very strongs app. but it is fast. i buy it a promo for $150 in focuscamera.. the best decision i ve been taking.",1.0
ORD424448,ID0778809792,2019-08-12,Thompson,"[('Olivia x460', 1), ('Universe Note', 1), ('iAssist Line', 2)]",9125.0,82.0,-37.799669200000004,144.95738380000003,25,6925.75,Winter,True,1.7084,good for a person who loves taking pics i just love my new phone... i just can't wait to show it to my friends and i love all the features,1.0
ORD365174,ID0660544730,2019-04-23,Bakers,"[('Thunder line', 1), ('Alcon 10', 2)]",20080.0,79.29,-37.816937,144.9898112,15,17147.29,Autumn,True,0.8744,so far so good. the phone is for my less than tech ... so far so good. the phone is for my less than tech savvy husband and he is managing well with this lucent. it has all the features he wants and can navigate thru.,1.0
ORD480278,ID4893634375,2019-06-08,Thompson,"[('Candle Inferno', 1), ('Universe Note', 2)]",7330.0,71.68,-37.8106763,144.9260252,15,6302.18,Winter,False,1.864,works fine for now works fine for now,1.0
ORD413811,ID4283908157,2019-04-07,Bakers,"[('Olivia x460', 2), ('iStream', 1), ('iAssist Line', 1), ('Toshika 750', 1)]",9145.0,77.52,-37.8103055,144.9983112,15,7850.77,Autumn,True,0.273,superb phone for the price my older lucentrola e 2nd ed. could no longer handle all the apps i'd loaded so i was looking for another inexpensive replacement. this phone is more than adequate for my needs; i especially like the long lasting battery.,1.0
ORD447211,ID5002594922,2019-04-11,Thompson,"[('Alcon 10', 1), ('iAssist Line', 1), ('Candle Inferno', 2), ('iStream', 2)]",12335.0,78.31,-37.8122495,144.951929,10,11179.81,Autumn,True,0.43,excellent it is lovely. just as i expected :),1.0
ORD020118,ID0846591178,2019-07-23,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 2)]",2890.0,62.02,-37.822004,144.96958700000005,10,2663.02,Winter,False,0.3795,a+++ great. love the phone and wish i had this long ago.,1.0
ORD018293,ID2247182216,2019-11-14,Thompson,"[('iAssist Line', 2), ('Toshika 750', 2), ('iStream', 1), ('Candle Inferno', 1)]",13670.0,86.98,-37.8185906,144.95574140000005,25,10339.48,Spring,True,1.0077,very disappointing phone never came on,0.0
ORD327211,ID0576856945,2019-10-18,Bakers,"[('pearTV', 2), ('Lucent 330S', 2)]",15080.0,82.93,-37.8246414,144.9885739,5,14408.93,Spring,False,1.7322,"worth your money it is a great phone, great campera, but the battery should last longer",1.0
ORD417321,ID1462398777,2019-06-30,Bakers,"[('Olivia x460', 1), ('iStream', 2), ('iAssist Line', 2), ('pearTV', 2)]",18595.0,82.24,-37.8199883,145.0127302,25,14028.49,Winter,True,1.8987,the phone works but looks like trash it came with a burn mark on the screen. half of it is darker than the other half and when i apply any pressure even to whip the screen clean a bright pink line streatched the length of the screen,1.0
ORD079255,ID6167344369,2019-03-11,Nickolson,"[('Candle Inferno', 2), ('iStream', 2), ('iAssist Line', 2), ('Universe Note', 1)]",9060.0,78.83,-37.813458399999995,144.96824850000004,10,8232.83,Autumn,True,0.5832,very nice very nice,1.0
ORD084043,ID3589872342,2019-09-05,Thompson,"[('Toshika 750', 2), ('iStream', 2), ('Candle Inferno', 2), ('pearTV', 2)]",22420.0,107.97,-37.81177810000001,144.9274,10,20285.97,Spring,True,1.7326,just like new! everyone works like its new. it did have that t.mobile thing pop up when you restart but its not a big deal because you can still use it if you have a different service provider. i have at&t and it worked fine. great price for something that is basically new!,1.0
ORD123109,ID3306900957,2019-12-21,Nickolson,"[('pearTV', 1), ('iAssist Line', 1)]",8535.0,91.69,-37.8190758,144.9598956,5,8199.94,Summer,True,0.8507,"easily activated with att easily activated with att. battery is great. works as described. as per other reviews, great budget phone with minor negatives.",1.0
ORD262492,ID1463547062,2019-02-03,Bakers,"[('Universe Note', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",12830.0,96.03,-37.8192852,145.0018656,15,11001.53,Summer,True,1.1872,doesn't come with sim card good phone,1.0
ORD449965,ID4518640808,2019-08-29,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Toshika 750', 2), ('Alcon 10', 1)]",21045.0,75.85,-37.8077005,144.9424056,0,21120.85,Winter,True,0.6889,10 stars so far so good...looks just like a new phone...,1.0
ORD164343,ID0580158995,2019-07-30,Thompson,"[('Lucent 330S', 2), ('pearTV', 1)]",8770.0,71.06,-37.8000075,144.9371309,15,7525.56,Winter,False,1.6589,"solid phone very durable, great for my work phone. i cant have a camera phone at work, the camera on this was easy for me to pop out and fill with jb weld. good sound quality. texting takes a little getting used to, but overall great phone for the price!",1.0
ORD068845,ID0702372978,2019-06-03,Thompson,"[('Toshika 750', 2), ('iStream', 1), ('Universe Note', 2), ('Thunder line', 2)]",20050.0,62.43,-37.8054495,144.940798,0,20112.43,Winter,True,0.9751,"oled pwm causes headaches. this device is unusable for me because the oled pwm (pulse width modulation) causes headaches and eye strain. the lack of fingerprint sensor became a dealbreaker for me, as the swiping gestures are high friction (effort) and don't register consistently. i returned mine.",0.0
ORD037095,ID0060095043,2019-08-13,Bakers,"[('Olivia x460', 1), ('iStream', 1)]",1375.0,79.34,-37.8184634,144.9856392,5,1385.59,Winter,True,1.3177,fingerprint sensor is super fast i love this phone. lighting fast fingerprint sensor and great camera! all for under $200,1.0
ORD408305,ID1479897564,2019-12-12,Nickolson,"[('Olivia x460', 1), ('iStream', 2)]",1525.0,93.77,-37.8200454,144.9583065,15,1390.02,Summer,True,1.2587,the phone was described as refurbished. it actually appears new and functions as new. the phone was received earlier than promised. the phone was as described and functions as new.,1.0
ORD192910,ID0207078671,2019-06-28,Bakers,"[('pearTV', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",19710.0,74.1,-37.82437120000001,145.0159628,5,18798.6,Winter,False,2.4257,perfect,1.0
ORD319239,ID0349915068,2019-08-01,Bakers,"[('Thunder line', 1), ('pearTV', 1), ('iStream', 2)]",8790.0,73.94,-37.8218782,145.01396530000005,10,7984.94,Winter,False,2.1127,same price for 256gb and 64gb good value. no problems,1.0
ORD488423,ID2868682188,2019-05-13,Nickolson,"[('iAssist Line', 1), ('iStream', 2)]",2525.0,68.05,-37.804517499999996,144.9694499,5,2466.8,Autumn,False,1.5671,"great value i love this phone, my first smartphone, and i am very pleased with the features it has. it is a basic yet elegant phone, great design, size and shape. perfect for someone who is not looking to have a lot of features or is on a budget. awesome product at a great price.",1.0
ORD180974,ID1132069624,2019-02-13,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 2)]",20360.0,87.86,-37.813461600000004,144.944369,0,20447.86,Summer,True,0.2531,"great value phone works great, arrived on time, very happy with my purchase.",1.0
ORD031782,ID0385165474,2019-09-16,Bakers,"[('Thunder line', 2), ('iStream', 2), ('Alcon 10', 2), ('pearTV', 1)]",28870.0,83.59,-37.800220700000004,144.9820441,15,24623.09,Spring,False,1.5904,better than better i suggest you to get his i got mine easy to see up no scratches or any thing,1.0
ORD377723,ID6167191167,2019-05-15,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 2), ('Universe Note', 2), ('Toshika 750', 2)]",22440.0,65.21,-37.816132,144.9639582,0,22505.21,Autumn,False,0.5631,great phone watch the digitizer. digitizer broke first week.great phone other than that.,1.0
ORD099593,ID3945799027,2019-04-19,Thompson,"[('Alcon 10', 1), ('iAssist Line', 2), ('iStream', 2), ('Thunder line', 1)]",15880.0,66.1,-37.8190477,144.95416830000005,25,11976.1,Autumn,False,0.9451,"i got this tablet for black friday at a decent price. it's 8 inches, you can add more space with a micro sd and very easy to use.",1.0
ORD462084,ID1725216267,2019-10-19,Nickolson,"[('iStream', 1), ('Olivia x460', 2), ('iAssist Line', 2)]",7050.0,110.91,-37.800604,144.96551530000005,5,6808.41,Spring,True,2.0339,me encanto super telefono !!! woooowww super celular el mejor celular que he comprado me encanto es super rapido,1.0
ORD319446,ID3810929408,2019-12-31,Bakers,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Candle Inferno', 1), ('Universe Note', 1)]",9430.0,86.37,-37.8239721,144.99108959999995,5,9044.87,Summer,True,1.5978,do not buy it be aware of issue with note 4. your phone will stop working sooner or later with the infamous mmc_read error (google it). this is a hardward problem and there's no fix.,0.0
ORD191973,ID1449308538,2019-06-20,Bakers,"[('Olivia x460', 2), ('Alcon 10', 2), ('Lucent 330S', 2)]",22810.0,77.8,-37.8165714,144.9866961,15,19466.3,Winter,True,1.0484,had a line and upgraded to this! i like it. my only complaint is the very short instructions,1.0
ORD353506,ID1994687836,2019-02-19,Thompson,"[('Toshika 750', 2), ('iStream', 2), ('Candle Inferno', 2)]",9800.0,64.86,-37.8000203,144.9513761,5,9374.86,Summer,False,1.4585,"dont buy dont buy from this dealer, camera is not working and went to xp showroom to varify, then i got to know that this mobile was used and a servic had been on this mobile in 2013. i have been cheated",0.0
ORD399225,ID0664379581,2019-05-30,Nickolson,"[('pearTV', 1), ('Toshika 750', 1)]",10630.0,62.38,-37.8204791,144.9660281,0,10692.38,Autumn,False,0.3741,"great phone great phone, does everything my tablet can do....and more 😎😎😎",1.0
ORD279346,ID0387266357,2019-09-16,Thompson,"[('Olivia x460', 2), ('iStream', 1)]",2600.0,77.12,-37.8103955,144.9556369,25,2027.12,Spring,False,0.795,thumbs up for universe s6 good phone...liked the display and picture quality. ....,1.0
ORD400561,ID2291073960,2019-11-18,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('Olivia x460', 1), ('pearTV', 2)]",25255.0,79.75,-37.808463399999994,144.9679881,25,19021.0,Spring,False,1.1362,"replacement phone. good flip phone, rugged.",1.0
ORD140788,ID6167417947,2019-01-20,Nickolson,"[('iStream', 1), ('Olivia x460', 2), ('pearTV', 2)]",15220.0,91.23,-37.8141545,144.9631103,10,13789.23,Summer,True,0.7517,"a surprising value this is an exceptional phone for roughly $350. difficult to find any difference between the a50 and far more expensive phones. great screen, camera, charging, speed, memory expansion.",1.0
ORD303882,ID0711370095,2019-03-11,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 2)]",4880.0,83.23,-37.8066747,144.95834440000004,10,4475.23,Autumn,True,1.1955,five stars love this phone.,1.0
ORD281748,ID1224869048,2019-04-23,Thompson,"[('Universe Note', 2), ('Toshika 750', 2)]",15540.0,78.15,-37.813483500000004,144.94113080000002,0,15618.15,Autumn,True,0.5299,"best bang for buck phone, hands down so fast and reliable, fast charging, great display, great design",1.0
ORD036435,ID0780995790,2019-02-04,Thompson,"[('Thunder line', 1), ('Toshika 750', 2), ('pearTV', 1)]",17130.0,75.14,-37.8029991,144.9495479,25,12922.64,Summer,False,1.0987,"elegant and stylish elegant, stylish, reliable, good cpu performance (tested on heavy number crunching parallel algo), high-quality display and sound, excellent battery life. great product reasonably priced.",1.0
ORD274824,ID1545387608,2019-04-05,Thompson,"[('Alcon 10', 2), ('Olivia x460', 2)]",20350.0,65.58,-37.8014355,144.9567518,25,15328.08,Autumn,False,1.5133,the phone works great on freedommobile in canada the phone is great for the money and it has a really good ips display also good performance you won't be disappointed buying it,1.0
ORD373697,ID3144992697,2019-04-08,Bakers,"[('Thunder line', 1), ('Alcon 10', 2), ('Olivia x460', 1), ('pearTV', 2)]",33925.0,67.62,-37.8147435,144.9875053,5,32296.37,Autumn,False,0.8608,"very reliable. i've had mine for almost 3 years now! lol, i'm finally getting ready to retire it, it's been a reliable phone, never had any issues with it.",1.0
ORD145816,ID2975262283,2019-03-24,Bakers,"[('Lucent 330S', 1), ('iStream', 2)]",1530.0,81.87,-37.823704799999994,144.9970525,5,1535.37,Autumn,True,1.2663,"better and faster than candle 7"". great performance for the price.",1.0
ORD193946,ID0400753574,2019-10-20,Thompson,"[('Universe Note', 1), ('Olivia x460', 2), ('Thunder line', 1)]",8080.0,77.91,-37.8087969,144.93624309999996,25,6137.91,Spring,False,1.0453,"my teenage daughter enjoyed her three year old 7"" candle for recreation but wanted a larger screen for word processing. paired this with a bluetooth keyboard and she was thrilled.",1.0
ORD151218,ID0030947458,2019-05-16,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('Universe Note', 2), ('iAssist Line', 2)]",21160.0,68.91,-37.803268,144.9651635,15,18054.91,Autumn,False,1.7492,"five stars great phone, timely shipping, amazing customer service, what more is there to ask for.",1.0
ORD001754,ID4326586183,2019-07-01,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Alcon 10', 2)]",21355.0,65.06,-37.8082091,144.96041110000004,10,19284.56,Winter,True,1.2743,"not what i was thinking, most questions asked, i get response. hmm",0.0
ORD094717,ID2766300600,2019-08-19,Nickolson,"[('iStream', 1), ('Toshika 750', 2), ('iAssist Line', 2), ('pearTV', 1)]",19550.0,83.96,-37.8017977,144.9696773,5,18656.46,Winter,True,1.8699,it was perfect,1.0
ORD101301,ID0373003028,2019-04-22,Bakers,"[('iStream', 2), ('iAssist Line', 2)]",4750.0,77.12,-37.8095508,144.98646330000003,15,4114.62,Autumn,True,0.7728,served purpose i bought 2 of these. i have a full upgrade account w att. it wasnt time for upgrade. done exactly what it says. both work fine.,1.0
ORD031060,ID5422000175,2019-02-01,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 1)]",6780.0,79.93,-37.8020841,144.960526,15,5842.93,Summer,False,1.6704,google pixel 2xl looks brand new and works flawlessly. i also received a charger and cable,1.0
ORD369749,ID2074055712,2019-03-06,Bakers,"[('Universe Note', 2), ('Lucent 330S', 2), ('Toshika 750', 1), ('Olivia x460', 2)]",16130.0,54.82,-37.8246811,145.00571580000005,15,13765.32,Autumn,False,1.8767,"phone is stupid appearance 5/5 usage 1/5 at time the internet connectivity or bluetooth will disconnect and will not reconnect even if you switch them off then on, the only way it will work again is to restart the entire phone. can't trust toshika for ohones anymore because of this.",0.0
ORD283045,ID0579322421,2019-04-23,Bakers,"[('Thunder line', 2), ('Lucent 330S', 1), ('pearTV', 2)]",18210.0,65.31,-37.8149206,144.9914054,10,16454.31,Autumn,False,0.6432,plenty of storage great phone bought two one for wife one for me. very fast and smooth does everthing i need it for,1.0
ORD407811,ID0076459302,2019-08-14,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('pearTV', 2)]",22490.0,69.33,-37.8097865,144.9318465,15,19185.83,Winter,False,1.3768,"i am buying another. can't complain about a thing. i didn't know i needed a sim card, but called sprint and they gave me one for free, set it up and walked out with a active phone. thanks!",1.0
ORD301302,ID0123087105,2019-02-22,Thompson,"[('Toshika 750', 1), ('Olivia x460', 1)]",5545.0,57.59,-37.814746299999996,144.955716,10,5048.09,Summer,False,0.7947,"one star i got a verizon version, not unlocked.",0.0
ORD298622,ID5457965892,2019-03-15,Thompson,"[('Universe Note', 1), ('Candle Inferno', 2)]",4310.0,79.92,-37.8192403,144.9422498,25,3312.42,Autumn,True,0.845,"olivia note 3 great phone absolutely love this phone - good price and great shipping - very happy with phone, and digico in general...would definately recommend both!!!",1.0
ORD161218,ID0506043032,2019-05-14,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",22470.0,65.12,-37.82127929999999,144.94634119999995,5,21411.62,Autumn,False,0.9601,"this phone is great, i love it this phone is great, i love it ,only problem i had was it had a sprint card in it ,when i went to boost mobile to have it turn on the sprint chip, they had a problem in turning on the phone, but all work out great ,love this phone.",1.0
ORD089367,ID6167265868,2019-01-28,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 2)]",3680.0,69.85,-37.8154836,144.96668069999996,15,3197.85,Summer,False,0.4286,good phone and cheap price good phone even when to go traveling a secondary sim,1.0
ORD066224,ID4887670713,2019-04-29,Thompson,"[('Candle Inferno', 1), ('pearTV', 2), ('iAssist Line', 1), ('Toshika 750', 2)]",23915.0,68.41,-37.8225249,144.9353059,25,18004.66,Autumn,True,1.5075,poor quality no good,0.0
